game_id,season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv
2017_13_CAR_NO,2017,13,CAR,REG,0,0,2,2,2,0,0,42,9,0,2,6,0,0,0,0,0,31,0,4,2,4,1,36,4,3,0,25,64,14,0.39,0.56,0,0,0,0,1,0,8,4,0,'8-4-0,0.667,0,0.416666667,1,0.583333333,0.833333333,0.166666667,0.083333333,35.41666667,10.5,1.666666667,2.833333333,5.916666667,0.083333333,0,0,0,0
2017_14_MIN_CAR,2017,14,CAR,REG,0,2,1,1,1,0,0,47,9,0,6,8,0,0,0,0,0,24,0,1,4,6,2,51,3,0,0,21,72,14,0.29,0.71,1,0,0,0,0,0,9,4,0,'9-4-0,0.692,0,0.538461538,1,0.615384615,0.846153846,0.153846154,0.076923077,36.30769231,10.38461538,1.538461538,3.076923077,6.076923077,0.076923077,0,0,0,0
2017_15_GB_CAR,2017,15,CAR,REG,0,3,1,1,1,0,0,37,11,0,3,5,0,0,0,0,0,24,0,3,1,6,3,47,2,0,1,19,67,12,0.28,0.7,1,0,0,0,0,0,10,4,0,'10-4-0,0.714,0,0.714285714,1,0.642857143,0.857142857,0.142857143,0.071428571,36.35714286,10.42857143,1.428571429,3.071428571,6,0.071428571,0,0,0,0
2017_16_TB_CAR,2017,16,CAR,REG,0,0,3,3,2,1,0,36,16,0,6,6,0,0,0,0,0,19,0,1,5,6,10,33,1,0,0,24,57,13,0.42,0.58,1,0,0,0,0,0,11,4,0,'11-4-0,0.733,0,0.666666667,1.133333333,0.8,0.933333333,0.2,0.066666667,36.33333333,10.8,1.333333333,3.266666667,6,0.066666667,0,0,0,0
2017_17_CAR_ATL,2017,17,CAR,REG,0,0,1,0,1,0,0,48,7,1,1,8,0,0,0,0,0,22,0,1,5,3,3,45,5,1,1,25,72,14,0.35,0.62,0,0,0,0,1,0,11,5,0,'11-5-0,0.688,0,0.625,1.125,0.75,0.9375,0.1875,0.0625,37.0625,10.5625,1.3125,3.125,6.125,0.0625,0,0,0,0
2017_18_CAR_NO,2017,18,CAR,POST,0,1,2,0,2,0,1,41,3,0,1,4,0,0,0,0,0,31,0,4,1,6,2,34,4,1,0,21,56,15,0.38,0.61,0,0,0,0,1,0,11,6,0,'11-6-0,0.647,0,0.647058824,1.176470588,0.705882353,1,0.176470588,0.117647059,37.29411765,10.11764706,1.235294118,3,6,0.058823529,0,0,0,0
2017_01_ATL_CHI,2017,1,CHI,REG,0,0,0,0,0,0,0,39,6,0,2,6,0,0,0,0,0,23,0,2,3,4,4,32,3,2,0,21,55,12,0.38,0.58,0,1,0,0,0,0,0,1,0,'0-1-0,0,0,0,0,0,0,0,0,39,6,0,2,6,0,0,0,0,0
2017_02_CHI_TB,2017,2,CHI,REG,0,0,2,2,2,0,0,37,14,14,2,6,0,0,0,0,0,23,0,3,3,2,5,33,3,2,0,32,67,11,0.48,0.49,0,0,0,0,1,0,0,2,0,'0-2-0,0,0,0,1,1,1,0,0,38,10,7,2,6,0,0,0,0,0
2017_03_PIT_CHI,2017,3,CHI,REG,0,0,2,1,2,0,1,35,6,0,3,6,0,0,0,0,0,17,0,2,2,3,6,42,5,0,0,17,59,12,0.29,0.71,1,0,0,0,0,0,1,2,0,'1-2-0,0.333,0,0,1.333333333,1,1.333333333,0,0.333333333,37,8.666666667,4.666666667,2.333333333,6,0,0,0,0,0
2017_04_CHI_GB,2017,4,CHI,REG,0,0,0,0,0,0,0,27,14,5,2,2,0,0,0,0,0,35,0,5,0,3,3,29,5,1,0,23,53,13,0.43,0.55,0,0,0,0,1,0,1,3,0,'1-3-0,0.25,0,0,1,0.75,1,0,0.25,34.5,10,4.75,2.25,5,0,0,0,0,0
2017_05_MIN_CHI,2017,5,CHI,REG,1,0,1,0,1,0,1,55,5,0,4,10,0,0,0,0,0,20,0,2,2,3,3,36,6,0,0,31,67,13,0.46,0.54,0,1,0,0,0,0,1,4,0,'1-4-0,0.2,0.2,0,1,0.6,1,0,0.4,38.6,9,3.8,2.6,6,0,0,0,0,0
2017_06_CHI_BAL,2017,6,CHI,REG,0,2,1,1,1,0,0,53,8,0,3,3,1,0,0,0,0,19,6,1,3,5,4,45,7,0,0,26,71,16,0.37,0.63,0,0,0,1,0,0,2,4,0,'2-4-0,0.333,0.166666667,0.333333333,1,0.666666667,1,0,0.333333333,41,8.833333333,3.166666667,2.666666667,5.5,0.166666667,0,0,0,0
2017_07_CAR_CHI,2017,7,CHI,REG,0,2,1,1,0,1,0,55,5,0,5,10,2,0,0,0,0,5,12,0,1,4,4,39,5,0,0,30,69,10,0.43,0.57,1,0,0,0,0,0,3,4,0,'3-4-0,0.429,0.142857143,0.571428571,1,0.714285714,0.857142857,0.142857143,0.285714286,43,8.285714286,2.714285714,3,6.142857143,0.428571429,0,0,0,0
2017_08_CHI_NO,2017,8,CHI,REG,0,0,2,2,2,0,0,45,7,0,2,3,0,0,0,0,0,20,0,2,2,4,3,30,4,3,0,27,60,12,0.45,0.5,0,0,0,0,1,0,3,5,0,'3-5-0,0.375,0.125,0.5,1.125,0.875,1,0.125,0.25,43.25,8.125,2.375,2.875,5.75,0.375,0,0,0,0
2017_10_GB_CHI,2017,10,CHI,REG,0,0,0,0,0,0,0,53,4,0,3,6,0,0,0,0,0,23,0,2,4,4,2,28,4,1,0,36,65,14,0.55,0.43,0,1,0,0,0,0,3,6,0,'3-6-0,0.333,0.111111111,0.444444444,1,0.777777778,0.888888889,0.111111111,0.222222222,44.33333333,7.666666667,2.111111111,2.888888889,5.777777778,0.333333333,0,0,0,0
2017_11_DET_CHI,2017,11,CHI,REG,0,0,1,1,1,0,0,48,4,0,3,7,0,0,0,0,0,21,0,3,2,5,6,34,4,1,0,23,58,14,0.4,0.59,0,1,0,0,0,0,3,7,0,'3-7-0,0.3,0.1,0.4,1,0.8,0.9,0.1,0.2,44.7,7.3,1.9,2.9,5.9,0.3,0,0,0,0
2017_12_CHI_PHI,2017,12,CHI,REG,0,0,3,2,2,1,0,47,6,0,1,6,0,0,0,0,0,31,0,4,1,2,9,40,2,3,0,30,73,9,0.41,0.55,0,0,0,0,1,0,3,8,0,'3-8-0,0.273,0.090909091,0.363636364,1.181818182,0.909090909,1,0.181818182,0.181818182,44.90909091,7.181818182,1.727272727,2.727272727,5.909090909,0.272727273,0,0,0,0
2017_13_SF_CHI,2017,13,CHI,REG,0,1,1,0,0,1,0,55,7,1,2,5,0,0,0,0,0,21,0,0,5,3,4,39,2,1,0,33,73,10,0.45,0.53,0,1,0,0,0,0,3,9,0,'3-9-0,0.25,0.083333333,0.416666667,1.166666667,0.833333333,0.916666667,0.25,0.166666667,45.75,7.166666667,1.666666667,2.666666667,5.833333333,0.25,0,0,0,0
2017_14_CHI_CIN,2017,14,CHI,REG,0,1,1,1,1,0,0,32,9,0,3,6,0,0,0,0,0,7,0,1,0,7,2,40,5,0,0,13,53,13,0.25,0.75,0,0,0,1,0,0,4,9,0,'4-9-0,0.308,0.076923077,0.461538462,1.153846154,0.846153846,0.923076923,0.230769231,0.153846154,44.69230769,7.307692308,1.538461538,2.692307692,5.846153846,0.230769231,0,0,0,0
2017_15_CHI_DET,2017,15,CHI,REG,0,0,1,1,1,0,0,43,5,0,4,6,0,0,0,0,0,20,0,2,2,3,6,37,4,1,0,19,57,11,0.33,0.65,0,0,0,0,1,0,4,10,0,'4-10-0,0.286,0.071428571,0.428571429,1.142857143,0.857142857,0.928571429,0.214285714,0.142857143,44.57142857,7.142857143,1.428571429,2.785714286,5.857142857,0.214285714,0,0,0,0
2017_16_CLE_CHI,2017,16,CHI,REG,0,2,1,1,1,0,0,37,8,1,1,9,0,0,0,0,0,3,0,0,1,4,3,37,7,0,0,20,57,12,0.35,0.65,1,0,0,0,0,0,5,10,0,'5-10-0,0.333,0.066666667,0.533333333,1.133333333,0.866666667,0.933333333,0.2,0.133333333,44.06666667,7.2,1.4,2.666666667,6.066666667,0.2,0,0,0,0
2017_17_CHI_MIN,2017,17,CHI,REG,0,0,0,0,0,0,0,40,15,0,2,7,0,0,0,0,0,27,0,3,1,4,10,31,8,2,0,34,67,16,0.51,0.46,0,0,0,0,1,0,5,11,0,'5-11-0,0.312,0.0625,0.5,1.0625,0.8125,0.875,0.1875,0.125,43.8125,7.6875,1.3125,2.625,6.125,0.1875,0,0,0,0
2017_01_BAL_CIN,2017,1,CIN,REG,0,1,0,0,0,0,0,38,16,0,1,3,0,0,0,0,0,20,0,2,2,1,11,18,6,0,0,42,60,11,0.7,0.3,0,1,0,0,0,0,0,1,0,'0-1-0,0,0,1,0,0,0,0,0,38,16,0,1,3,0,0,0,0,0
2017_02_HOU_CIN,2017,2,CIN,REG,0,0,0,0,0,0,0,41,17,0,3,6,0,0,0,0,0,13,0,1,2,4,6,27,9,0,0,35,62,16,0.56,0.44,0,1,0,0,0,0,0,2,0,'0-2-0,0,0,0.5,0,0,0,0,0,39.5,16.5,0,2,4.5,0,0,0,0,0
2017_03_CIN_GB,2017,3,CIN,REG,0,1,1,1,0,1,0,37,15,7,6,8,1,0,0,0,0,28,6,3,2,5,6,48,6,0,0,17,65,16,0.26,0.74,0,0,0,0,1,0,0,3,0,'0-3-0,0,0,0.666666667,0.333333333,0.333333333,0,0.333333333,0,38.66666667,16,2.333333333,3.333333333,5.666666667,0.333333333,0,0,0,0
2017_04_CIN_CLE,2017,4,CIN,REG,0,1,1,0,0,1,0,41,9,0,2,8,0,0,0,0,0,7,0,1,1,6,6,44,6,0,0,17,61,14,0.28,0.72,0,0,0,1,0,0,1,3,0,'1-3-0,0.25,0,0.75,0.5,0.25,0,0.5,0,39.25,14.25,1.75,3,6.25,0.25,0,0,0,0
2017_05_BUF_CIN,2017,5,CIN,REG,0,1,2,0,1,1,0,45,10,0,6,8,0,0,0,0,0,16,0,1,3,5,3,43,7,0,0,24,67,16,0.36,0.64,1,0,0,0,0,0,2,3,0,'2-3-0,0.4,0,0.8,0.8,0.2,0.2,0.6,0,40.4,13.4,1.4,3.6,6.6,0.2,0,0,0,0
2017_07_CIN_PIT,2017,7,CIN,REG,0,0,0,0,0,0,0,36,19,8,0,1,0,0,0,0,0,29,0,2,5,3,5,25,2,3,0,40,68,12,0.59,0.37,0,0,0,0,1,0,2,4,0,'2-4-0,0.333,0,0.666666667,0.666666667,0.166666667,0.166666667,0.5,0,39.66666667,14.33333333,2.5,3,5.666666667,0.166666667,0,0,0,0
2017_08_IND_CIN,2017,8,CIN,REG,0,1,2,1,0,2,0,48,11,0,4,7,1,0,0,0,0,24,6,2,3,5,5,43,5,0,0,28,71,15,0.39,0.61,1,0,0,0,0,0,3,4,0,'3-4-0,0.429,0,0.714285714,0.857142857,0.285714286,0.142857143,0.714285714,0,40.85714286,13.85714286,2.142857143,3.142857143,5.857142857,0.285714286,0,0,0,0
2017_09_CIN_JAX,2017,9,CIN,REG,0,0,1,1,1,0,0,58,3,0,0,5,0,0,0,0,0,17,0,2,3,2,4,38,2,1,0,39,78,9,0.5,0.49,0,0,0,0,1,0,3,5,0,'3-5-0,0.375,0,0.625,0.875,0.375,0.25,0.625,0,43,12.5,1.875,2.75,5.75,0.25,0,0,0,0
2017_10_CIN_TEN,2017,10,CIN,REG,0,1,1,1,1,0,1,58,10,0,4,8,0,0,0,0,0,24,0,3,2,4,7,48,6,0,0,36,84,15,0.43,0.57,0,0,0,0,1,0,3,6,0,'3-6-0,0.333,0,0.666666667,0.888888889,0.444444444,0.333333333,0.555555556,0.111111111,44.66666667,12.22222222,1.666666667,2.888888889,6,0.222222222,0,0,0,0
2017_11_CIN_DEN,2017,11,CIN,REG,0,1,2,1,1,1,0,52,7,2,3,11,0,0,0,0,0,17,0,2,2,4,3,45,5,0,0,34,79,13,0.43,0.57,0,0,0,1,0,0,4,6,0,'4-6-0,0.4,0,0.7,1,0.5,0.4,0.6,0.1,45.4,11.7,1.7,2.9,6.5,0.2,0,0,0,0
2017_12_CLE_CIN,2017,12,CIN,REG,0,0,1,0,0,1,0,43,15,0,4,9,0,0,0,0,0,16,0,1,4,7,3,35,3,0,1,31,67,15,0.46,0.52,1,0,0,0,0,0,5,6,0,'5-6-0,0.455,0,0.636363636,1,0.454545455,0.363636364,0.636363636,0.090909091,45.18181818,12,1.545454545,3,6.727272727,0.181818182,0,0,0,0
2017_13_PIT_CIN,2017,13,CIN,REG,0,1,0,0,0,0,0,34,15,0,1,4,0,0,0,0,0,23,0,2,3,5,6,41,4,0,0,22,63,14,0.35,0.65,0,1,0,0,0,0,5,7,0,'5-7-0,0.417,0,0.666666667,0.916666667,0.416666667,0.333333333,0.583333333,0.083333333,44.25,12.25,1.416666667,2.833333333,6.5,0.166666667,0,0,0,0
2017_14_CHI_CIN,2017,14,CIN,REG,0,0,0,0,0,0,0,52,10,0,2,3,0,0,0,0,0,33,0,4,2,2,6,33,3,0,1,38,72,11,0.53,0.46,0,1,0,0,0,0,5,8,0,'5-8-0,0.385,0,0.615384615,0.846153846,0.384615385,0.307692308,0.538461538,0.076923077,44.84615385,12.07692308,1.307692308,2.769230769,6.230769231,0.153846154,0,0,0,0
2017_15_CIN_MIN,2017,15,CIN,REG,0,1,1,0,1,0,0,41,12,0,2,4,0,0,0,0,0,28,0,4,2,2,6,27,5,3,0,31,61,13,0.51,0.44,0,0,0,0,1,0,5,9,0,'5-9-0,0.357,0,0.642857143,0.857142857,0.357142857,0.357142857,0.5,0.071428571,44.57142857,12.07142857,1.214285714,2.714285714,6.071428571,0.142857143,0,0,0,0
2017_16_DET_CIN,2017,16,CIN,REG,0,1,0,0,0,0,0,36,12,0,2,6,0,0,0,0,0,17,0,2,2,6,6,37,5,0,0,22,59,15,0.37,0.63,1,0,0,0,0,0,6,9,0,'6-9-0,0.4,0,0.666666667,0.8,0.333333333,0.333333333,0.466666667,0.066666667,44,12.06666667,1.133333333,2.666666667,6.066666667,0.133333333,0,0,0,0
2017_17_CIN_BAL,2017,17,CIN,REG,0,1,1,0,0,1,1,54,5,0,1,4,1,0,0,0,0,28,6,3,2,6,3,48,8,0,0,26,74,19,0.35,0.65,0,0,0,1,0,0,7,9,0,'7-9-0,0.438,0,0.6875,0.8125,0.3125,0.3125,0.5,0.125,44.625,11.625,1.0625,2.5625,5.9375,0.1875,0,0,0,0
2017_01_PIT_CLE,2017,1,CLE,REG,0,1,2,0,1,1,1,30,11,0,1,1,0,0,0,0,0,15,0,3,0,4,7,37,6,3,0,14,54,13,0.26,0.69,0,1,0,0,0,0,0,1,0,'0-1-0,0,0,1,2,0,1,1,1,30,11,0,1,1,0,0,0,0,0
2017_02_CLE_BAL,2017,2,CLE,REG,0,1,1,1,1,0,0,51,5,0,2,5,0,0,0,0,0,24,0,3,2,3,2,36,5,1,0,31,68,13,0.46,0.53,0,0,0,0,1,0,0,2,0,'0-2-0,0,0,1,1.5,0.5,1,0.5,0.5,40.5,8,0,1.5,3,0,0,0,0,0
2017_03_CLE_IND,2017,3,CLE,REG,0,0,1,1,1,0,0,36,14,0,3,6,0,0,0,0,0,31,0,4,1,5,7,27,7,1,0,35,63,17,0.56,0.43,0,0,0,0,1,0,0,3,0,'0-3-0,0,0,0.666666667,1.333333333,0.666666667,1,0.333333333,0.333333333,39,10,0,2,4,0,0,0,0,0
2017_04_CIN_CLE,2017,4,CLE,REG,0,0,3,1,2,1,0,42,15,0,3,2,0,0,0,0,0,31,0,4,1,2,1,33,4,0,0,30,63,11,0.48,0.52,0,1,0,0,0,0,0,4,0,'0-4-0,0,0,0.5,1.75,0.75,1.25,0.5,0.25,39.75,11.25,0,2.25,3.5,0,0,0,0,0
2017_05_NYJ_CLE,2017,5,CLE,REG,0,1,2,0,2,0,2,39,5,0,3,8,0,0,0,0,0,17,0,2,1,3,4,33,6,3,0,15,51,12,0.29,0.65,0,1,0,0,0,0,0,5,0,'0-5-0,0,0,0.6,1.8,0.6,1.4,0.4,0.6,39.6,10,0,2.4,4.4,0,0,0,0,0
2017_06_CLE_HOU,2017,6,CLE,REG,0,1,0,0,0,0,0,36,20,6,1,7,1,0,0,0,0,26,6,3,1,5,6,30,7,1,0,32,63,16,0.51,0.48,0,0,0,0,1,0,0,6,0,'0-6-0,0,0,0.666666667,1.5,0.5,1.166666667,0.333333333,0.5,39,11.66666667,1,2.166666667,4.833333333,0.166666667,0,0,0,0
2017_07_TEN_CLE,2017,7,CLE,REG,0,0,1,1,1,0,0,42,17,1,2,3,0,0,0,0,0,12,0,0,5,4,5,36,4,0,0,32,68,13,0.47,0.53,0,1,0,0,0,0,0,7,0,'0-7-0,0,0,0.571428571,1.428571429,0.571428571,1.142857143,0.285714286,0.428571429,39.42857143,12.42857143,1,2.142857143,4.571428571,0.142857143,0,0,0,0
2017_08_MIN_CLE,2017,8,CLE,REG,0,1,2,1,1,1,1,60,2,0,1,5,0,0,0,0,0,33,0,2,4,4,6,44,6,0,0,35,79,16,0.44,0.56,0,1,0,0,0,0,0,8,0,'0-8-0,0,0,0.625,1.5,0.625,1.125,0.375,0.5,42,11.125,0.875,2,4.625,0.125,0,0,0,0
2017_10_CLE_DET,2017,10,CLE,REG,0,1,0,0,0,0,0,30,7,1,4,8,0,0,0,0,0,32,0,5,1,5,4,30,4,2,0,17,49,15,0.35,0.61,0,0,0,0,1,0,0,9,0,'0-9-0,0,0,0.666666667,1.333333333,0.555555556,1,0.333333333,0.444444444,40.66666667,10.66666667,0.888888889,2.222222222,5,0.111111111,0,0,0,0
2017_11_JAX_CLE,2017,11,CLE,REG,0,0,6,2,3,3,2,45,18,0,2,4,0,0,0,0,0,13,0,1,3,2,4,32,9,1,0,44,77,15,0.57,0.42,0,1,0,0,0,0,0,10,0,'0-10-0,0,0,0.6,1.8,0.7,1.2,0.6,0.6,41.1,11.4,0.8,2.2,4.9,0.1,0,0,0,0
2017_12_CLE_CIN,2017,12,CLE,REG,0,0,0,0,0,0,0,35,10,0,1,4,0,0,0,0,0,30,0,3,3,4,5,29,2,2,0,28,59,12,0.47,0.49,0,0,0,0,1,0,0,11,0,'0-11-0,0,0,0.545454545,1.636363636,0.636363636,1.090909091,0.545454545,0.545454545,40.54545455,11.27272727,0.727272727,2.090909091,4.818181818,0.090909091,0,0,0,0
2017_13_CLE_LAC,2017,13,CLE,REG,0,0,2,0,2,0,0,44,13,13,1,3,0,0,0,0,0,19,0,1,5,3,2,44,2,2,0,23,69,11,0.33,0.64,0,0,0,0,1,0,0,12,0,'0-12-0,0,0,0.5,1.666666667,0.583333333,1.166666667,0.5,0.5,40.83333333,11.41666667,1.75,2,4.666666667,0.083333333,0,0,0,0
2017_14_GB_CLE,2017,14,CLE,REG,0,0,1,0,0,1,0,46,16,0,1,4,0,0,0,0,0,27,0,3,0,4,5,47,4,1,0,26,74,11,0.35,0.64,0,1,0,0,0,0,0,13,0,'0-13-0,0,0,0.461538462,1.615384615,0.538461538,1.076923077,0.538461538,0.461538462,41.23076923,11.76923077,1.615384615,1.923076923,4.615384615,0.076923077,0,0,0,0
2017_15_BAL_CLE,2017,15,CLE,REG,0,0,0,0,0,0,0,41,13,0,1,5,0,0,0,0,0,21,0,3,2,2,4,43,5,2,0,29,74,12,0.39,0.58,0,1,0,0,0,0,0,14,0,'0-14-0,0,0,0.428571429,1.5,0.5,1,0.5,0.428571429,41.21428571,11.85714286,1.5,1.857142857,4.642857143,0.071428571,0,0,0,0
2017_16_CLE_CHI,2017,16,CLE,REG,0,0,2,0,1,1,0,43,6,0,5,7,0,0,0,0,0,20,0,3,0,2,6,28,8,0,0,31,59,13,0.53,0.47,0,0,0,0,1,0,0,15,0,'0-15-0,0,0,0.4,1.533333333,0.466666667,1,0.533333333,0.4,41.33333333,11.46666667,1.4,2.066666667,4.8,0.066666667,0,0,0,0
2017_17_CLE_PIT,2017,17,CLE,REG,0,1,4,1,1,3,0,43,13,9,3,4,0,0,0,0,0,28,0,4,0,5,3,30,4,1,0,27,58,13,0.47,0.52,0,0,0,0,1,0,0,16,0,'0-16-0,0,0,0.4375,1.6875,0.5,1,0.6875,0.375,41.4375,11.5625,1.875,2.125,4.75,0.0625,0,0,0,0
2017_01_NYG_DAL,2017,1,DAL,REG,0,1,1,0,1,0,0,38,8,0,3,4,0,0,0,0,0,3,0,0,1,6,5,41,6,1,0,11,53,13,0.21,0.77,1,0,0,0,0,0,1,0,0,'1-0-0,1,0,1,1,0,1,0,0,38,8,0,3,4,0,0,0,0,0
2017_02_DAL_DEN,2017,2,DAL,REG,0,1,2,1,2,0,0,50,8,1,2,3,0,0,0,0,0,36,0,6,1,4,6,34,3,1,0,38,73,14,0.52,0.47,0,0,0,0,1,0,1,1,0,'1-1-0,0.5,0,1,1.5,0.5,1.5,0,0,44,8,0.5,2.5,3.5,0,0,0,0,0
2017_03_DAL_ARI,2017,3,DAL,REG,0,0,0,0,0,0,0,55,5,0,6,11,0,0,0,0,0,17,0,2,2,5,9,54,6,0,0,21,75,15,0.28,0.72,0,0,0,1,0,0,2,1,0,'2-1-0,0.667,0,0.666666667,1,0.333333333,1,0,0,47.66666667,7,0.333333333,3.666666667,6,0,0,0,0,0
2017_04_LA_DAL,2017,4,DAL,REG,0,0,2,1,1,1,0,47,7,0,1,6,0,0,0,0,0,35,0,2,7,6,5,37,2,1,0,30,68,17,0.44,0.54,0,1,0,0,0,0,2,2,0,'2-2-0,0.5,0,0.5,1.25,0.5,1,0.25,0,47.5,7,0.25,3,6,0,0,0,0,0
2017_05_GB_DAL,2017,5,DAL,REG,0,0,0,0,0,0,0,34,11,0,4,6,0,0,0,0,0,29,0,4,1,6,3,34,2,0,0,25,59,13,0.42,0.58,0,1,0,0,0,0,2,3,0,'2-3-0,0.4,0,0.4,1,0.4,0.8,0.2,0,44.8,7.8,0.2,3.2,6,0,0,0,0,0
2017_07_DAL_SF,2017,7,DAL,REG,0,0,3,2,3,0,0,44,8,8,5,9,0,0,0,0,0,10,0,1,1,7,1,43,4,0,0,22,65,13,0.34,0.66,0,0,0,1,0,0,3,3,0,'3-3-0,0.5,0,0.333333333,1.333333333,0.666666667,1.166666667,0.166666667,0,44.66666667,7.833333333,1.5,3.5,6.5,0,0,0,0,0
2017_08_DAL_WAS,2017,8,DAL,REG,0,1,3,2,2,1,0,33,17,6,4,9,1,0,0,0,0,20,6,2,3,8,3,43,3,0,0,15,58,16,0.26,0.74,0,0,0,1,0,0,4,3,0,'4-3-0,0.571,0,0.428571429,1.571428571,0.857142857,1.285714286,0.285714286,0,43,9.142857143,2.142857143,3.571428571,6.857142857,0.142857143,0,0,0,0
2017_09_KC_DAL,2017,9,DAL,REG,0,1,0,0,0,0,0,35,11,3,2,3,0,0,0,0,0,17,0,2,1,5,8,36,5,0,0,19,55,13,0.35,0.65,1,0,0,0,0,0,5,3,0,'5-3-0,0.625,0,0.5,1.375,0.75,1.125,0.25,0,42,9.375,2.25,3.375,6.375,0.125,0,0,0,0
2017_10_DAL_ATL,2017,10,DAL,REG,0,1,0,0,0,0,0,41,15,2,1,4,0,0,0,0,0,27,0,3,2,2,1,30,2,0,0,34,64,9,0.53,0.47,0,0,0,0,1,0,5,4,0,'5-4-0,0.556,0,0.555555556,1.222222222,0.666666667,1,0.222222222,0,41.88888889,10,2.222222222,3.111111111,6.111111111,0.111111111,0,0,0,0
2017_11_PHI_DAL,2017,11,DAL,REG,0,0,0,0,0,0,0,36,6,0,0,6,0,1,0,0,0,31,0,1,1,4,3,28,6,3,0,31,62,12,0.5,0.45,0,1,0,0,0,0,5,5,0,'5-5-0,0.5,0,0.5,1.1,0.6,0.9,0.2,0,41.3,9.6,2,2.8,6.1,0.1,0.1,0,0,0
2017_12_LAC_DAL,2017,12,DAL,REG,0,0,1,0,0,1,0,46,8,1,0,3,0,0,0,0,0,22,0,4,2,2,6,33,0,4,0,29,66,8,0.44,0.5,0,1,0,0,0,0,5,6,0,'5-6-0,0.455,0,0.454545455,1.090909091,0.545454545,0.818181818,0.272727273,0,41.72727273,9.454545455,1.909090909,2.545454545,5.818181818,0.090909091,0.090909091,0,0,0
2017_13_WAS_DAL,2017,13,DAL,REG,0,2,2,1,2,0,0,43,10,0,4,9,0,0,0,0,0,20,0,2,0,7,2,41,5,0,0,19,60,14,0.32,0.68,1,0,0,0,0,0,6,6,0,'6-6-0,0.5,0,0.583333333,1.166666667,0.583333333,0.916666667,0.25,0,41.83333333,9.5,1.75,2.666666667,6.083333333,0.083333333,0.083333333,0,0,0
2017_14_DAL_NYG,2017,14,DAL,REG,0,2,1,0,1,0,0,41,28,28,0,5,0,0,0,0,0,10,0,1,1,6,8,46,8,0,0,29,75,16,0.39,0.61,0,0,0,1,0,0,7,6,0,'7-6-0,0.538,0,0.692307692,1.153846154,0.538461538,0.923076923,0.230769231,0,41.76923077,10.92307692,3.769230769,2.461538462,6,0.076923077,0.076923077,0,0,0
2017_15_DAL_OAK,2017,15,DAL,REG,0,0,4,1,4,0,3,30,16,8,0,5,0,0,0,0,0,17,0,2,2,5,9,38,4,0,0,23,61,13,0.38,0.62,0,0,0,1,0,0,8,6,0,'8-6-0,0.571,0,0.642857143,1.357142857,0.571428571,1.142857143,0.214285714,0.214285714,40.92857143,11.28571429,4.071428571,2.285714286,5.928571429,0.071428571,0.071428571,0,0,0
2017_16_SEA_DAL,2017,16,DAL,REG,0,0,1,0,0,1,0,34,13,0,3,6,0,0,0,0,0,15,0,3,0,5,4,24,7,3,0,27,54,15,0.5,0.44,0,1,0,0,0,0,8,7,0,'8-7-0,0.533,0,0.6,1.333333333,0.533333333,1.066666667,0.266666667,0.2,40.46666667,11.4,3.8,2.333333333,5.933333333,0.066666667,0.066666667,0,0,0
2017_17_DAL_PHI,2017,17,DAL,REG,0,1,2,1,1,1,0,42,3,0,3,7,0,0,0,0,0,,,0,0,2,7,37,7,0,0,18,55,9,0.33,0.67,0,0,0,1,0,0,9,7,0,'9-7-0,0.562,0,0.625,1.375,0.5625,1.0625,0.3125,0.1875,40.5625,10.875,3.5625,2.375,6,0.0625,0.0625,0,0,0
2017_01_LAC_DEN,2017,1,DEN,REG,0,1,0,0,0,0,0,33,10,3,1,6,0,0,0,0,0,21,0,3,1,5,3,34,5,0,0,22,56,14,0.39,0.61,1,0,0,0,0,0,1,0,0,'1-0-0,1,0,1,0,0,0,0,0,33,10,3,1,6,0,0,0,0,0
2017_02_DAL_DEN,2017,2,DEN,REG,0,2,0,0,0,0,0,37,7,3,2,7,1,0,0,0,0,18,6,2,1,7,9,52,5,0,0,14,66,15,0.21,0.79,1,0,0,0,0,0,2,0,0,'2-0-0,1,0,1.5,0,0,0,0,0,35,8.5,3,1.5,6.5,0.5,0,0,0,0
2017_03_DEN_BUF,2017,3,DEN,REG,0,0,0,0,0,0,0,43,11,10,4,7,0,0,0,0,0,26,0,2,4,5,3,30,5,3,0,30,63,16,0.48,0.48,0,0,0,0,1,0,2,1,0,'2-1-0,0.667,0,1,0,0,0,0,0,37.66666667,9.333333333,5.333333333,2.333333333,6.666666667,0.333333333,0,0,0,0
